return_id,sku_id,transaction_id,return_date,return_reason,refund_amount,restocked
RET003847,SKU0108,TXN0026904,2024-03-11,wrong_size,99.77,True
RET003848,SKU0033,TXN0006872,2023-05-19,quality_issue,184.5,False
RET003849,SKU0232,TXN0059594,2024-10-13,defective,205.89,False
RET003850,SKU0164,TXN0040837,2024-09-14,wrong_size,66.0,True
RET003851,SKU0071,TXN0015813,2024-04-16,style_preference,102.44,True
RET003852,SKU0039,TXN0008162,2024-12-30,quality_issue,53.02,True
RET003853,SKU0196,TXN0050448,2024-11-11,style_preference,84.49,True
RET003854,SKU0236,TXN0060477,2024-08-27,quality_issue,255.2,False
RET003855,SKU0215,TXN0055428,2024-10-18,defective,321.59,True
RET003856,SKU0035,TXN0007432,2024-09-07,quality_issue,113.48,False
RET003857,SKU0187,TXN0047264,2024-02-27,style_preference,158.89,True
RET003858,SKU0252,TXN0064139,2023-10-15,wrong_size,249.17,True
RET003859,SKU0165,TXN0040915,2023-03-05,wrong_size,182.27,False
RET003860,SKU0077,TXN0018013,2024-11-09,wrong_size,102.6,True
RET003861,SKU0239,TXN0060541,2023-01-23,defective,55.45,True
RET003862,SKU0011,TXN0002495,2024-05-25,quality_issue,181.12,True
RET003863,SKU0294,TXN0074660,2023-10-19,wrong_size,78.85,True
RET003864,SKU0128,TXN0032543,2024-08-30,wrong_size,105.72,True
RET003865,SKU0195,TXN0049400,2023-06-03,style_preference,102.93,True
RET003866,SKU0200,TXN0051618,2023-09-17,quality_issue,169.68,True
RET003867,SKU0209,TXN0053677,2023-11-13,defective,68.52,False
RET003868,SKU0179,TXN0045308,2024-05-19,style_preference,378.0,False
RET003869,SKU0215,TXN0055184,2023-07-06,style_preference,303.95,False
RET003870,SKU0195,TXN0049889,2024-12-03,style_preference,97.97,True
RET003871,SKU0252,TXN0064062,2023-05-18,defective,281.64,True
RET003872,SKU0112,TXN0027559,2024-01-31,defective,90.51,False
RET003873,SKU0286,TXN0071923,2023-06-15,style_preference,197.61,True
RET003874,SKU0199,TXN0051488,2024-11-30,wrong_size,68.89,True
RET003875,SKU0272,TXN0068912,2023-08-23,wrong_size,104.47,False
RET003876,SKU0231,TXN0059054,2024-08-16,defective,90.25,True
RET003877,SKU0271,TXN0068647,2024-06-03,style_preference,62.93,True
RET003878,SKU0221,TXN0056873,2024-09-05,quality_issue,232.63,True
RET003879,SKU0039,TXN0008148,2024-12-03,style_preference,50.98,True
RET003880,SKU0206,TXN0052923,2024-10-07,quality_issue,106.51,False
RET003881,SKU0086,TXN0021544,2024-09-02,wrong_item,109.27,True
RET003882,SKU0078,TXN0018428,2025-01-01,quality_issue,344.92,True
RET003883,SKU0123,TXN0030948,2023-12-27,wrong_item,47.19,False
RET003884,SKU0031,TXN0006294,2023-08-05,wrong_size,392.5,False
RET003885,SKU0128,TXN0032412,2023-11-16,style_preference,113.62,False
RET003886,SKU0119,TXN0029688,2024-03-12,defective,132.25,True
RET003887,SKU0112,TXN0027506,2023-11-16,defective,89.63,False
RET003888,SKU0049,TXN0010320,2023-06-22,quality_issue,368.53,True
RET003889,SKU0240,TXN0061375,2024-03-19,wrong_item,104.85,True
RET003890,SKU0147,TXN0036866,2024-01-31,defective,211.06,False
RET003891,SKU0021,TXN0004511,2023-01-09,defective,477.53,True
RET003892,SKU0122,TXN0030552,2023-07-02,wrong_item,114.37,False
RET003893,SKU0036,TXN0007731,2024-07-15,style_preference,74.24,True
RET003894,SKU0264,TXN0066648,2023-01-11,wrong_item,83.45,True
RET003895,SKU0138,TXN0035156,2024-10-08,style_preference,168.32,True
RET003896,SKU0197,TXN0050732,2024-04-05,wrong_size,163.1,True
RET003897,SKU0014,TXN0003028,2023-11-04,wrong_item,294.12,False
RET003898,SKU0187,TXN0047293,2024-04-06,wrong_size,148.76,True
RET003899,SKU0031,TXN0006371,2024-01-10,style_preference,422.91,True
RET003900,SKU0248,TXN0063314,2024-07-29,defective,117.58,True
RET003901,SKU0122,TXN0030511,2023-03-12,style_preference,106.4,True
RET003902,SKU0150,TXN0037914,2023-07-16,wrong_item,80.8,True
RET003903,SKU0126,TXN0032033,2024-03-23,wrong_item,183.83,True
RET003904,SKU0234,TXN0060087,2023-11-29,wrong_size,170.19,True
RET003905,SKU0167,TXN0042028,2024-07-09,wrong_item,374.68,True
RET003906,SKU0143,TXN0036128,2024-08-26,quality_issue,877.16,True
RET003907,SKU0058,TXN0013049,2024-01-09,quality_issue,196.58,True
RET003908,SKU0088,TXN0022177,2024-12-30,quality_issue,214.81,True
RET003909,SKU0084,TXN0020756,2024-03-20,wrong_size,75.18,True
RET003910,SKU0288,TXN0072547,2024-01-29,wrong_size,135.37,False
RET003911,SKU0232,TXN0059266,2023-08-20,quality_issue,200.96,True
RET003912,SKU0112,TXN0027556,2024-02-16,style_preference,85.28,True
RET003913,SKU0036,TXN0007738,2024-07-15,wrong_size,88.74,True
RET003914,SKU0251,TXN0063964,2024-07-04,wrong_size,349.36,False
RET003915,SKU0274,TXN0069826,2024-03-30,quality_issue,192.97,True
RET003916,SKU0300,TXN0076366,2023-05-27,defective,192.81,True
RET003917,SKU0033,TXN0006878,2023-06-02,wrong_item,183.88,True
RET003918,SKU0016,TXN0003560,2023-03-28,defective,69.06,True
RET003919,SKU0105,TXN0026167,2024-05-28,wrong_size,460.3,True
RET003920,SKU0138,TXN0035125,2024-08-26,defective,156.04,True
RET003921,SKU0221,TXN0056729,2023-11-14,defective,219.39,False
RET003922,SKU0033,TXN0007001,2024-01-15,defective,194.64,False
RET003923,SKU0268,TXN0067694,2024-04-25,wrong_item,47.18,True
RET003924,SKU0274,TXN0069814,2024-01-21,wrong_size,178.69,True
RET003925,SKU0120,TXN0029823,2023-03-18,style_preference,212.48,True
RET003926,SKU0143,TXN0036010,2023-11-18,quality_issue,921.19,True
RET003927,SKU0056,TXN0012548,2024-11-04,style_preference,364.41,True
RET003928,SKU0215,TXN0055220,2023-07-31,defective,280.98,False
RET003929,SKU0028,TXN0005880,2024-11-16,defective,83.02,False
RET003930,SKU0009,TXN0001414,2023-01-19,quality_issue,58.57,True
RET003931,SKU0103,TXN0025198,2024-01-21,defective,84.69,True
RET003932,SKU0248,TXN0063155,2023-12-09,style_preference,130.61,False
RET003933,SKU0045,TXN0009264,2024-06-04,style_preference,400.82,True
RET003934,SKU0077,TXN0017889,2024-06-15,quality_issue,103.69,True
RET003935,SKU0246,TXN0062535,2025-01-04,wrong_size,366.11,True
RET003936,SKU0259,TXN0065296,2024-10-08,quality_issue,81.14,True
RET003937,SKU0101,TXN0024925,2024-12-04,wrong_item,632.23,False
RET003938,SKU0103,TXN0024949,2023-02-05,wrong_size,85.24,True
RET003939,SKU0161,TXN0039815,2023-09-22,quality_issue,75.68,True
RET003940,SKU0108,TXN0026804,2023-08-03,style_preference,93.09,False
RET003941,SKU0261,TXN0065864,2024-05-13,style_preference,49.63,False
RET003942,SKU0243,TXN0061947,2023-04-09,wrong_size,104.88,False
RET003943,SKU0248,TXN0063024,2023-07-20,wrong_size,117.42,True
RET003944,SKU0165,TXN0041415,2024-12-05,quality_issue,186.33,True
RET003945,SKU0045,TXN0009247,2024-04-07,wrong_item,388.74,True
RET003946,SKU0117,TXN0029006,2024-04-22,style_preference,297.84,True
RET003947,SKU0140,TXN0035486,2024-08-27,wrong_size,81.66,False
RET003948,SKU0247,TXN0062730,2024-03-24,wrong_item,156.43,False
RET003949,SKU0044,TXN0008818,2023-08-02,wrong_size,198.87,True
RET003950,SKU0282,TXN0071196,2025-01-02,defective,68.31,True
RET003951,SKU0232,TXN0059320,2023-10-05,defective,185.39,True
RET003952,SKU0196,TXN0050432,2024-10-11,wrong_size,82.65,True
RET003953,SKU0271,TXN0068553,2023-11-29,wrong_size,73.93,True
RET003954,SKU0071,TXN0015913,2024-12-27,wrong_item,85.36,False
RET003955,SKU0084,TXN0020865,2024-07-29,style_preference,79.59,True
RET003956,SKU0263,TXN0066488,2024-02-09,style_preference,211.14,True
RET003957,SKU0185,TXN0046363,2023-02-17,quality_issue,258.53,False
RET003958,SKU0074,TXN0016702,2023-08-11,quality_issue,75.15,True
RET003959,SKU0229,TXN0058768,2024-11-20,wrong_size,200.4,False
RET003960,SKU0123,TXN0031034,2024-08-05,style_preference,45.94,True
RET003961,SKU0286,TXN0072207,2024-06-13,defective,189.37,True
RET003962,SKU0218,TXN0055757,2024-02-24,wrong_size,92.97,True
RET003963,SKU0232,TXN0059669,2025-01-15,defective,210.38,False
RET003964,SKU0293,TXN0074403,2023-11-15,wrong_size,669.85,True
RET003965,SKU0053,TXN0010816,2023-11-26,defective,330.89,True
RET003966,SKU0057,TXN0012703,2023-10-27,wrong_size,177.53,True
RET003967,SKU0250,TXN0063538,2023-06-21,style_preference,177.51,True
RET003968,SKU0112,TXN0027637,2024-08-04,style_preference,79.96,True
RET003969,SKU0134,TXN0034231,2024-03-22,wrong_item,219.65,True
RET003970,SKU0119,TXN0029773,2024-12-08,quality_issue,127.48,True
RET003971,SKU0028,TXN0005861,2024-10-08,wrong_size,82.89,True
RET003972,SKU0033,TXN0006895,2023-07-11,defective,210.88,False
RET003973,SKU0213,TXN0054695,2024-10-06,defective,51.53,True
RET003974,SKU0133,TXN0033686,2023-07-31,quality_issue,203.36,True
RET003975,SKU0013,TXN0002731,2023-12-28,wrong_size,136.15,False
RET003976,SKU0113,TXN0027903,2024-07-22,quality_issue,114.03,True
RET003977,SKU0251,TXN0063785,2023-03-24,wrong_size,319.78,True
RET003978,SKU0030,TXN0005942,2023-04-22,defective,267.12,True
RET003979,SKU0166,TXN0041666,2024-07-04,defective,187.45,True
RET003980,SKU0300,TXN0076558,2024-07-01,style_preference,170.38,False
RET003981,SKU0122,TXN0030758,2024-09-22,style_preference,125.2,False
RET003982,SKU0271,TXN0068572,2023-12-26,wrong_size,62.51,True
RET003983,SKU0167,TXN0041897,2023-08-03,quality_issue,401.5,True
RET003984,SKU0205,TXN0052544,2023-09-28,quality_issue,77.94,False
RET003985,SKU0138,TXN0034909,2023-11-22,style_preference,183.26,False
RET003986,SKU0227,TXN0057950,2023-08-17,defective,98.52,False
RET003987,SKU0092,TXN0023344,2024-07-08,wrong_size,256.18,True
RET003988,SKU0212,TXN0054280,2024-02-07,quality_issue,219.53,False
RET003989,SKU0276,TXN0070200,2024-08-02,wrong_size,189.09,True
RET003990,SKU0149,TXN0037610,2023-06-14,quality_issue,119.46,True
RET003991,SKU0300,TXN0076606,2024-10-06,style_preference,189.38,True
RET003992,SKU0100,TXN0024567,2024-07-03,style_preference,700.2,True
RET003993,SKU0286,TXN0071992,2023-09-02,wrong_size,193.09,True
RET003994,SKU0195,TXN0049415,2023-06-03,quality_issue,87.66,True
RET003995,SKU0198,TXN0050906,2023-03-30,quality_issue,374.42,True
RET003996,SKU0088,TXN0021675,2023-04-22,style_preference,197.29,False
RET003997,SKU0262,TXN0066044,2023-05-28,style_preference,282.44,True
RET003998,SKU0265,TXN0067169,2024-07-28,quality_issue,798.79,False
RET003999,SKU0188,TXN0047598,2023-07-27,wrong_item,64.72,False
RET004000,SKU0197,TXN0050721,2024-03-25,defective,152.02,True
RET004001,SKU0236,TXN0060493,2024-09-12,defective,289.92,True
RET004002,SKU0071,TXN0015855,2024-08-17,defective,90.62,True
RET004003,SKU0206,TXN0052856,2024-03-22,style_preference,93.53,True
RET004004,SKU0033,TXN0007162,2024-12-10,quality_issue,170.08,True
RET004005,SKU0053,TXN0010980,2024-06-24,defective,343.72,True
RET004006,SKU0104,TXN0025656,2024-04-08,style_preference,501.34,True
RET004007,SKU0264,TXN0066896,2024-11-02,wrong_size,93.37,True
RET004008,SKU0179,TXN0045069,2023-06-20,wrong_size,344.96,False
RET004009,SKU0276,TXN0070108,2023-12-02,defective,173.56,False
RET004010,SKU0157,TXN0038864,2023-07-27,style_preference,111.12,True
RET004011,SKU0014,TXN0003002,2023-08-29,quality_issue,293.12,False
RET004012,SKU0168,TXN0042305,2023-10-02,wrong_size,454.15,True
RET004013,SKU0084,TXN0020565,2023-07-29,wrong_item,83.17,True
RET004014,SKU0035,TXN0007377,2024-06-27,style_preference,128.67,True
RET004015,SKU0053,TXN0010709,2023-08-07,style_preference,387.67,False
RET004016,SKU0105,TXN0026145,2024-04-25,wrong_size,456.64,False
RET004017,SKU0032,TXN0006618,2023-08-20,style_preference,554.87,False
RET004018,SKU0119,TXN0029538,2023-03-01,defective,125.7,False
RET004019,SKU0053,TXN0010949,2024-05-28,defective,332.17,False
RET004020,SKU0004,TXN0001082,2024-09-20,style_preference,313.98,False
RET004021,SKU0150,TXN0038049,2024-08-02,style_preference,86.2,False
RET004022,SKU0164,TXN0040600,2023-04-03,quality_issue,64.87,True
RET004023,SKU0044,TXN0008914,2024-01-03,style_preference,197.1,True
RET004024,SKU0174,TXN0044061,2023-11-28,wrong_item,488.58,True
RET004025,SKU0116,TXN0028644,2024-11-29,style_preference,269.7,True
RET004026,SKU0214,TXN0054875,2023-10-05,defective,321.41,False
RET004027,SKU0055,TXN0011983,2024-10-22,wrong_item,335.24,True
RET004028,SKU0126,TXN0032115,2024-06-08,quality_issue,210.35,True
RET004029,SKU0121,TXN0030219,2023-06-25,style_preference,189.12,False
RET004030,SKU0234,TXN0060117,2024-03-02,defective,182.98,True
RET004031,SKU0022,TXN0005066,2025-01-13,style_preference,160.92,False
RET004032,SKU0239,TXN0060652,2023-07-09,quality_issue,51.91,True
RET004033,SKU0185,TXN0046606,2023-12-28,quality_issue,235.05,True
RET004034,SKU0167,TXN0041923,2023-10-26,defective,377.16,False
RET004035,SKU0165,TXN0041334,2024-08-23,wrong_size,160.59,False
RET004036,SKU0269,TXN0068077,2024-09-15,quality_issue,71.33,True
RET004037,SKU0143,TXN0035998,2023-10-23,quality_issue,884.51,True
RET004038,SKU0196,TXN0050036,2023-06-17,style_preference,89.64,True
RET004039,SKU0218,TXN0055918,2024-08-30,defective,85.3,True
RET004040,SKU0300,TXN0076428,2023-08-04,style_preference,205.46,True
RET004041,SKU0086,TXN0021520,2024-08-08,style_preference,117.44,True
RET004042,SKU0184,TXN0046088,2024-03-03,quality_issue,140.21,True
RET004043,SKU0030,TXN0006076,2024-04-07,wrong_item,268.75,True
RET004044,SKU0009,TXN0001492,2023-04-29,wrong_size,67.41,False
RET004045,SKU0208,TXN0053447,2024-05-11,wrong_size,422.29,False
RET004046,SKU0046,TXN0009468,2023-08-21,style_preference,388.67,True
RET004047,SKU0218,TXN0055473,2023-02-18,wrong_item,106.01,False
RET004048,SKU0016,TXN0003887,2024-05-03,defective,65.19,True
RET004049,SKU0124,TXN0031274,2023-12-10,quality_issue,124.28,False
RET004050,SKU0272,TXN0069063,2024-02-03,wrong_size,108.36,True
RET004051,SKU0003,TXN0000631,2023-08-20,defective,365.82,False
RET004052,SKU0128,TXN0032320,2023-03-11,quality_issue,88.38,True
RET004053,SKU0071,TXN0015775,2023-12-17,quality_issue,102.6,True
RET004054,SKU0107,TXN0026376,2023-02-20,style_preference,137.75,False
RET004055,SKU0188,TXN0047618,2023-08-15,style_preference,57.87,True
RET004056,SKU0001,TXN0000381,2024-06-12,wrong_size,387.61,True
RET004057,SKU0172,TXN0043529,2023-03-09,defective,160.79,True
RET004058,SKU0049,TXN0010408,2023-12-21,style_preference,367.41,False
RET004059,SKU0015,TXN0003336,2023-10-31,style_preference,145.65,True
RET004060,SKU0171,TXN0043495,2024-12-25,wrong_size,72.52,False
RET004061,SKU0256,TXN0064808,2023-12-24,quality_issue,296.13,True
RET004062,SKU0161,TXN0040022,2025-01-06,defective,82.26,False
RET004063,SKU0124,TXN0031125,2023-03-11,wrong_size,124.17,False
RET004064,SKU0192,TXN0048573,2024-08-26,wrong_size,88.57,True
RET004065,SKU0197,TXN0050577,2023-06-16,wrong_size,172.08,True
RET004066,SKU0232,TXN0059144,2023-03-12,defective,191.52,False
RET004067,SKU0082,TXN0020155,2024-01-26,style_preference,210.28,False
RET004068,SKU0239,TXN0060917,2024-07-12,style_preference,59.84,False
RET004069,SKU0079,TXN0018537,2023-06-12,quality_issue,161.42,True
RET004070,SKU0096,TXN0023880,2024-01-01,wrong_item,162.49,False
RET004071,SKU0274,TXN0069792,2023-12-13,quality_issue,202.4,True
RET004072,SKU0129,TXN0032901,2024-10-31,defective,46.87,False
RET004073,SKU0166,TXN0041578,2023-10-29,wrong_size,208.97,False
RET004074,SKU0018,TXN0004125,2023-03-14,style_preference,81.03,True
RET004075,SKU0161,TXN0039915,2024-06-08,wrong_size,84.6,False
RET004076,SKU0073,TXN0016370,2024-02-12,wrong_size,343.65,True
RET004077,SKU0283,TXN0071263,2023-07-22,defective,52.29,False
RET004078,SKU0010,TXN0002087,2023-09-04,style_preference,123.44,True
RET004079,SKU0200,TXN0051676,2024-03-12,wrong_size,171.29,True
RET004080,SKU0197,TXN0050553,2023-04-22,wrong_size,171.25,False
RET004081,SKU0161,TXN0039929,2024-06-27,style_preference,83.33,True
RET004082,SKU0014,TXN0002914,2023-04-04,quality_issue,331.84,True
RET004083,SKU0163,TXN0040148,2023-07-21,quality_issue,105.71,True
RET004084,SKU0134,TXN0034224,2024-02-26,style_preference,208.01,True
RET004085,SKU0248,TXN0063099,2023-10-31,style_preference,110.98,True
RET004086,SKU0196,TXN0050146,2023-11-08,style_preference,74.64,False
RET004087,SKU0075,TXN0017293,2023-12-11,wrong_size,60.03,False
RET004088,SKU0234,TXN0060093,2023-12-13,wrong_size,182.1,True
RET004089,SKU0133,TXN0033815,2024-01-16,quality_issue,185.39,True
RET004090,SKU0269,TXN0067900,2023-09-07,style_preference,66.19,False
RET004091,SKU0016,TXN0003586,2023-04-24,wrong_item,72.23,True
RET004092,SKU0054,TXN0011344,2024-05-03,defective,341.94,True
RET004093,SKU0074,TXN0016687,2023-07-17,quality_issue,74.02,True
RET004094,SKU0150,TXN0037944,2023-09-15,defective,94.21,True
RET004095,SKU0096,TXN0023800,2023-07-22,wrong_size,144.66,True
RET004096,SKU0200,TXN0051672,2024-02-24,quality_issue,173.0,True
RET004097,SKU0116,TXN0028409,2023-08-04,style_preference,271.41,True
RET004098,SKU0213,TXN0054580,2024-03-03,style_preference,49.4,True
RET004099,SKU0089,TXN0022222,2023-07-07,defective,52.02,True
RET004100,SKU0107,TXN0026382,2023-03-17,quality_issue,142.44,True
RET004101,SKU0260,TXN0065575,2024-07-27,defective,165.35,True
RET004102,SKU0055,TXN0011969,2024-09-16,quality_issue,345.95,False
RET004103,SKU0031,TXN0006529,2024-12-29,wrong_size,373.87,True
RET004104,SKU0117,TXN0028962,2024-02-28,defective,251.7,False
RET004105,SKU0108,TXN0026893,2024-02-20,defective,112.78,False
RET004106,SKU0165,TXN0040893,2023-01-07,quality_issue,182.22,True
RET004107,SKU0133,TXN0033704,2023-08-25,style_preference,191.8,True
RET004108,SKU0295,TXN0074951,2023-07-31,wrong_size,254.04,False
RET004109,SKU0207,TXN0053241,2024-10-23,defective,60.56,True
RET004110,SKU0274,TXN0069795,2023-12-18,defective,204.97,True
RET004111,SKU0151,TXN0038130,2023-02-08,wrong_item,229.53,True
RET004112,SKU0229,TXN0058587,2023-09-22,quality_issue,208.03,False
RET004113,SKU0255,TXN0064353,2023-02-04,style_preference,48.44,True
RET004114,SKU0099,TXN0024050,2023-03-16,quality_issue,76.96,False
RET004115,SKU0081,TXN0019475,2023-09-10,wrong_item,356.59,True
RET004116,SKU0108,TXN0027007,2024-12-09,quality_issue,87.88,False
RET004117,SKU0290,TXN0073530,2024-10-01,style_preference,47.76,False
RET004118,SKU0158,TXN0039194,2023-10-12,quality_issue,318.18,False
RET004119,SKU0077,TXN0017824,2024-03-25,quality_issue,95.57,False
RET004120,SKU0269,TXN0068029,2024-07-14,defective,63.21,True
RET004121,SKU0066,TXN0014697,2023-04-08,style_preference,147.63,True
RET004122,SKU0177,TXN0044472,2023-10-03,style_preference,159.18,True
RET004123,SKU0299,TXN0076169,2023-11-21,style_preference,452.81,True
RET004124,SKU0092,TXN0023349,2024-08-21,defective,247.16,False
RET004125,SKU0090,TXN0022513,2023-07-03,quality_issue,198.62,True
RET004126,SKU0289,TXN0072740,2023-06-23,style_preference,123.27,True
RET004127,SKU0179,TXN0045471,2024-11-29,wrong_size,378.9,True
RET004128,SKU0048,TXN0009768,2023-05-26,style_preference,65.61,True
RET004129,SKU0006,TXN0001220,2023-08-31,style_preference,762.94,False
RET004130,SKU0248,TXN0063119,2023-10-26,wrong_size,119.64,True
RET004131,SKU0129,TXN0032821,2024-06-01,wrong_size,49.64,True
RET004132,SKU0215,TXN0055152,2023-04-18,quality_issue,315.54,True
RET004133,SKU0048,TXN0009808,2023-07-06,wrong_size,67.3,False
RET004134,SKU0014,TXN0002881,2023-01-18,wrong_item,292.82,True
RET004135,SKU0219,TXN0056332,2025-01-27,quality_issue,413.67,True
RET004136,SKU0107,TXN0026662,2024-09-10,wrong_item,138.51,True
RET004137,SKU0053,TXN0010832,2023-12-20,quality_issue,399.59,True
RET004138,SKU0214,TXN0054777,2023-03-22,defective,284.15,False
RET004139,SKU0164,TXN0040622,2023-07-14,defective,60.93,True
RET004140,SKU0056,TXN0012311,2023-12-21,quality_issue,363.07,True
RET004141,SKU0164,TXN0040690,2023-10-28,wrong_item,61.93,True
RET004142,SKU0031,TXN0006285,2023-07-10,wrong_item,435.72,True
RET004143,SKU0148,TXN0037167,2023-09-30,quality_issue,197.93,True
RET004144,SKU0286,TXN0071934,2023-06-20,wrong_item,178.67,False
RET004145,SKU0174,TXN0044305,2024-10-30,style_preference,513.87,False
RET004146,SKU0156,TXN0038704,2024-08-21,wrong_size,270.05,False
RET004147,SKU0013,TXN0002783,2024-07-06,wrong_size,143.77,True
RET004148,SKU0013,TXN0002781,2024-07-05,quality_issue,152.58,True
RET004149,SKU0011,TXN0002374,2023-09-06,wrong_size,164.19,False
RET004150,SKU0174,TXN0043903,2023-05-31,quality_issue,580.84,False
RET004151,SKU0121,TXN0030164,2023-03-17,quality_issue,187.33,True
RET004152,SKU0013,TXN0002627,2023-05-29,wrong_size,128.31,True
RET004153,SKU0044,TXN0008866,2023-10-16,quality_issue,193.56,True
RET004154,SKU0033,TXN0006852,2023-03-07,quality_issue,176.09,True
